19-1-6 22:14:26.4|Info|UpdateApp|Starting Radarr Update Client
19-1-6 22:14:27.7|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-180x180.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-57x57-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57-precomposed.png]
19-1-6 22:14:27.7|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-57x57.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57.png]
19-1-6 22:14:27.7|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-60x60-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60-precomposed.png]
19-1-6 22:14:27.7|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-60x60.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60.png]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-72x72-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72-precomposed.png]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-72x72.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72.png]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-76x76-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76-precomposed.png]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-76x76.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76.png]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-precomposed.png]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon.png]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/browserconfig.xml] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/browserconfig.xml]
19-1-6 22:14:27.8|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/browserconfig.xml for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon-16x16.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-16x16.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-16x16.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon-194x194.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-194x194.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-194x194.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon-32x32.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-32x32.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-32x32.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon.ico] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon.ico]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon.ico for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/manifest.json] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/manifest.json]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/manifest.json for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-144x144.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-144x144.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-144x144.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-150x150.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-150x150.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-150x150.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-310x150.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x150.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x150.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-310x310.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x310.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-310x310.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:27.9|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/mstile-70x70.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-70x70.png]
19-1-6 22:14:27.9|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/mstile-70x70.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/safari-pinned-tab.svg] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/safari-pinned-tab.svg]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/safari-pinned-tab.svg for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/logos] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos]
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/128.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/128.png]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/128.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/32.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/32.png]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/32.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/48.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/48.png]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/48.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/logos/64.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/logos/64.png]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/logos/64.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/safari] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/safari]
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/safari/logo.svg] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/safari/logo.svg]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/safari/logo.svg for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/touch] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch]
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/114.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/114.png]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/114.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/144.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/144.png]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/144.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.0|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/57.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/57.png]
19-1-6 22:14:28.0|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/57.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/touch/72.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/touch/72.png]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/touch/72.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/404.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/404.png]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/404.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon-debug.ico] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon-debug.ico]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon-debug.ico for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon.ico] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon.ico]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon.ico for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/poster-dark.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/poster-dark.png]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/poster-dark.png for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/_output] > [/tmp/radarr_update/radarr_backup/UI/Content/_output]
19-1-6 22:14:28.1|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/_output/UI] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI]
19-1-6 22:14:28.1|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/_output/UI/Content] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content]
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/activity.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/activity.css.map]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/activity.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/addMovies.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/addMovies.css.map]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/addMovies.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/bootstrap.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/bootstrap.css.map]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/bootstrap.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.1|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/bootstrap.toggle-switch.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/bootstrap.toggle-switch.css.map]
19-1-6 22:14:28.1|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/bootstrap.toggle-switch.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/calendar.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/calendar.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/calendar.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/cells.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/cells.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/cells.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/fullcalendar.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/fullcalendar.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/fullcalendar.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/info.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/info.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/info.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/logs.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/logs.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/logs.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/manualimport.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/manualimport.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/manualimport.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/messenger.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/messenger.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/messenger.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/messenger.flat.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/messenger.flat.css.map]
19-1-6 22:14:28.2|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/messenger.flat.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.2|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/movies.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/movies.css.map]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/movies.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/overrides.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/overrides.css.map]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/overrides.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/settings.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/settings.css.map]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/settings.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/theme.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/theme.css.map]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/theme.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/_output/UI/Content/update.css.map] > [/tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/update.css.map]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/_output/UI/Content/update.css.map for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/activity.css] > [/tmp/radarr_update/radarr_backup/UI/Content/activity.css]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/activity.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/addMovies.css] > [/tmp/radarr_update/radarr_backup/UI/Content/addMovies.css]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/addMovies.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/bootstrap.css] > [/tmp/radarr_update/radarr_backup/UI/Content/bootstrap.css]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/bootstrap.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/bootstrap.toggle-switch.css] > [/tmp/radarr_update/radarr_backup/UI/Content/bootstrap.toggle-switch.css]
19-1-6 22:14:28.3|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/bootstrap.toggle-switch.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.3|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/calendar.css] > [/tmp/radarr_update/radarr_backup/UI/Content/calendar.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/calendar.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/cells.css] > [/tmp/radarr_update/radarr_backup/UI/Content/cells.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/cells.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/fullcalendar.css] > [/tmp/radarr_update/radarr_backup/UI/Content/fullcalendar.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/fullcalendar.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/info.css] > [/tmp/radarr_update/radarr_backup/UI/Content/info.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/info.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/logs.css] > [/tmp/radarr_update/radarr_backup/UI/Content/logs.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/logs.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/manualimport.css] > [/tmp/radarr_update/radarr_backup/UI/Content/manualimport.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/manualimport.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/messenger.css] > [/tmp/radarr_update/radarr_backup/UI/Content/messenger.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/messenger.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/messenger.flat.css] > [/tmp/radarr_update/radarr_backup/UI/Content/messenger.flat.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/messenger.flat.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/movies.css] > [/tmp/radarr_update/radarr_backup/UI/Content/movies.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/movies.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/overrides.css] > [/tmp/radarr_update/radarr_backup/UI/Content/overrides.css]
19-1-6 22:14:28.4|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/overrides.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.4|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/robots.txt] > [/tmp/radarr_update/radarr_backup/UI/Content/robots.txt]
19-1-6 22:14:28.5|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/robots.txt for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.5|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/settings.css] > [/tmp/radarr_update/radarr_backup/UI/Content/settings.css]
19-1-6 22:14:28.5|Trace|SymbLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/settings.css for symlink returned error ENOENT, assuming it's not a symlink.
19-1-6 22:14:28.5|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/theme.css] > [/tmp/radarr_update/radarr_backup/UI/Content/theme.css]
